word,domain,intl,variant,final_policy,form,phonemes,syl_before,syl_after,syl_inflation,len_before,len_after,len_inflation,n_epenthesis,n_deleted,n_lossy_segment,n_attested,attested_langs,sim_attested,sim_attested_min,sim_restrictive,sim_permissive,sim_attested_learned,sim_ceiling,sim_attested_pairwise,why,intl_note,retention
bank,institutions,bank,V2,delete,ban,bank,1,1,1.0,4,3,0.75,0,1,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.6275,0.4943,0.5598,0.6501,0.542,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.7458
bank,institutions,bank,V2,epenthesize,banki,bank,1,2,2.0,4,5,1.25,1,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.8957,0.7655,0.9598,0.8743,0.8549,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,1.0645
bank,institutions,bank,V3,delete,ban,bank,1,1,1.0,4,3,0.75,0,1,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.6275,0.4943,0.5598,0.6501,0.542,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.7458
bank,institutions,bank,V3,epenthesize,banki,bank,1,2,2.0,4,5,1.25,1,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.8957,0.7655,0.9598,0.8743,0.8549,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,1.0645
bank,institutions,bank,V4,delete,ban,bank,1,1,1.0,4,3,0.75,0,1,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.6275,0.4943,0.5598,0.6501,0.542,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.7458
bank,institutions,bank,V4,epenthesize,banki,bank,1,2,2.0,4,5,1.25,1,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.8957,0.7655,0.9598,0.8743,0.8549,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,1.0645
bank,institutions,bank,V5,delete,banik,bank,1,2,2.0,4,5,1.25,1,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.6571,0.5069,0.5598,0.6896,0.6774,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.781
bank,institutions,bank,V5,epenthesize,banki,bank,1,2,2.0,4,5,1.25,1,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.8957,0.7655,0.9598,0.8743,0.8549,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,1.0645
bank,institutions,bank,V3C,delete,ban,bank,1,1,1.0,4,3,0.75,0,1,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.6275,0.4943,0.5598,0.6501,0.542,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,0.7458
bank,institutions,bank,V3C,epenthesize,banki,bank,1,2,2.0,4,5,1.25,1,0,0,12,hi|sw|id|tr|ru|es|fi|ha|ta|is|hu|cs,0.8957,0.7655,0.9598,0.8743,0.8549,0.8414,0.8414,"final /nk/ cluster coda: legal nasal + illegal stop, the cleanest deletion test",,1.0645
system,institutions,system,V1,delete,sisite,sistem,2,3,1.5,6,6,1.0,1,1,0,7,ja|ko|id|tr|ru|es|cs,0.7223,0.6667,0.7768,0.7005,0.6314,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.8015
system,institutions,system,V1,epenthesize,sisitemu,sistem,2,4,2.0,6,8,1.3333,2,0,0,7,ja|ko|id|tr|ru|es|cs,0.822,0.75,0.9116,0.7862,0.8026,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9121
system,institutions,system,V2,delete,sisiten,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8099,0.6921,0.8899,0.7778,0.74,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.8987
system,institutions,system,V2,epenthesize,sisiten,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8099,0.6921,0.8899,0.7778,0.74,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.8987
system,institutions,system,V3,delete,sisitem,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8316,0.7143,0.9107,0.8,0.8398,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9228
system,institutions,system,V3,epenthesize,sisitem,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8316,0.7143,0.9107,0.8,0.8398,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9228
system,institutions,system,V4,delete,sisitem,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8316,0.7143,0.9107,0.8,0.8398,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9228
system,institutions,system,V4,epenthesize,sisitem,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8316,0.7143,0.9107,0.8,0.8398,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9228
system,institutions,system,V5,delete,sistem,sistem,2,2,1.0,6,6,1.0,0,0,0,7,ja|ko|id|tr|ru|es|cs,0.9012,0.7371,0.7971,0.9429,0.911,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,1.0
system,institutions,system,V5,epenthesize,sistem,sistem,2,2,1.0,6,6,1.0,0,0,0,7,ja|ko|id|tr|ru|es|cs,0.9012,0.7371,0.7971,0.9429,0.911,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,1.0
system,institutions,system,V3C,delete,sisitem,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8316,0.7143,0.9107,0.8,0.8398,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9228
system,institutions,system,V3C,epenthesize,sisitem,sistem,2,3,1.5,6,7,1.1667,1,0,0,7,ja|ko|id|tr|ru|es|cs,0.8316,0.7143,0.9107,0.8,0.8398,0.9012,0.85,"y as a vowel, /st/ medial cluster, final /m/ - V3's showcase",,0.9228
program,institutions,program,V1,delete,purogira,program,2,4,2.0,7,8,1.1429,2,1,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V1,epenthesize,purogiramu,program,2,5,2.5,7,10,1.4286,3,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V2,delete,purogiran,program,2,4,2.0,7,9,1.2857,2,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V2,epenthesize,purogiran,program,2,4,2.0,7,9,1.2857,2,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V3,delete,purogiram,program,2,4,2.0,7,9,1.2857,2,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V3,epenthesize,purogiram,program,2,4,2.0,7,9,1.2857,2,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V4,delete,purogiram,program,2,4,2.0,7,9,1.2857,2,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V4,epenthesize,purogiram,program,2,4,2.0,7,9,1.2857,2,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V5,delete,purogram,program,2,3,1.5,7,8,1.1429,1,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V5,epenthesize,purogram,program,2,3,1.5,7,8,1.1429,1,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V3C,delete,program,program,2,2,1.0,7,7,1.0,0,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
program,institutions,program,V3C,epenthesize,program,program,2,2,1.0,7,7,1.0,0,0,0,0,,,,,,,,,"/pr/ and /gr/ onset clusters in one word, final /m/",,
coffee,wanderwort,cafe,V1,delete,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V1,epenthesize,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V2,delete,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V2,epenthesize,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V3,delete,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V3,epenthesize,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V4,delete,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V4,epenthesize,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V5,delete,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V5,epenthesize,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V3C,delete,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
coffee,wanderwort,cafe,V3C,epenthesize,kafe,kafe,2,2,1.0,4,4,1.0,0,0,1,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.8691,0.5575,0.8101,0.9019,0.7349,0.8691,0.7992,the archetypal Wanderwort; tests whether the ruleset handles non-classical shapes,"shared shape kaf-/kahv-, not English 'coffee'",1.0
tea,wanderwort,te,V1,delete,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V1,epenthesize,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V2,delete,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V2,epenthesize,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V3,delete,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V3,epenthesize,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V4,delete,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V4,epenthesize,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V5,delete,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V5,epenthesize,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V3C,delete,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
tea,wanderwort,te,V3C,epenthesize,te,te,1,1,1.0,2,2,1.0,0,0,0,6,id|es|fi|vi|is|hu,0.8161,0.6667,0.8966,0.8,0.7553,0.8161,0.741,"two-phoneme word, two rival Wanderwort shapes (te vs chai) - a control on shortness",te-family; the cha/chai family is the rival,1.0
chocolate,wanderwort,chocolate,V1,delete,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V1,epenthesize,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V2,delete,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V2,epenthesize,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V3,delete,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V3,epenthesize,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V4,delete,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V4,epenthesize,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V5,delete,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V5,epenthesize,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V3C,delete,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
chocolate,wanderwort,chocolate,V3C,epenthesize,kokolate,kokolate,4,4,1.0,8,8,1.0,0,0,2,14,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7481,0.6111,0.6987,0.7756,0.5961,0.829,0.7421,"Nahuatl via Spanish; ch is /sh~ch/ here, so the ch->k rule is at its worst",,0.9024
sugar,wanderwort,sukar,V1,delete,suka,sukar,2,2,1.0,5,4,0.8,0,1,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.6438,0.5172,0.6667,0.6381,0.4411,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.8085
sugar,wanderwort,sukar,V1,epenthesize,sukari,sukar,2,3,1.5,5,6,1.2,1,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7666,0.5,1.0,0.7082,0.6588,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.9627
sugar,wanderwort,sukar,V2,delete,suka,sukar,2,2,1.0,5,4,0.8,0,1,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.6438,0.5172,0.6667,0.6381,0.4411,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.8085
sugar,wanderwort,sukar,V2,epenthesize,sukari,sukar,2,3,1.5,5,6,1.2,1,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7666,0.5,1.0,0.7082,0.6588,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.9627
sugar,wanderwort,sukar,V3,delete,suka,sukar,2,2,1.0,5,4,0.8,0,1,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.6438,0.5172,0.6667,0.6381,0.4411,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.8085
sugar,wanderwort,sukar,V3,epenthesize,sukari,sukar,2,3,1.5,5,6,1.2,1,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7666,0.5,1.0,0.7082,0.6588,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.9627
sugar,wanderwort,sukar,V4,delete,sukar,sukar,2,2,1.0,5,5,1.0,0,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7963,0.6,0.8333,0.787,0.675,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",1.0
sugar,wanderwort,sukar,V4,epenthesize,sukar,sukar,2,2,1.0,5,5,1.0,0,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7963,0.6,0.8333,0.787,0.675,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",1.0
sugar,wanderwort,sukar,V5,delete,sukar,sukar,2,2,1.0,5,5,1.0,0,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7963,0.6,0.8333,0.787,0.675,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",1.0
sugar,wanderwort,sukar,V5,epenthesize,sukar,sukar,2,2,1.0,5,5,1.0,0,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7963,0.6,0.8333,0.787,0.675,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",1.0
sugar,wanderwort,sukar,V3C,delete,suka,sukar,2,2,1.0,5,4,0.8,0,1,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.6438,0.5172,0.6667,0.6381,0.4411,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.8085
sugar,wanderwort,sukar,V3C,epenthesize,sukari,sukar,2,3,1.5,5,6,1.2,1,0,0,10,hi|sw|tr|ru|es|fi|ha|is|hu|cs,0.7666,0.5,1.0,0.7082,0.6588,0.7963,0.6849,"Sanskrit->Arabic->Europe; travelled in many shapes, tests intl-form selection","modern shared shape sukar/sukkar/sakar, not Latin saccharum",0.9627
banana,wanderwort,banana,V1,delete,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V1,epenthesize,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V2,delete,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V2,epenthesize,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V3,delete,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V3,epenthesize,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V4,delete,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V4,epenthesize,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V5,delete,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V5,epenthesize,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
